id,sensor_id,data,time_stamp
5377,'7',13.9,'2021-10-29T16:38:06.455689+02'
5378,'7',13.9,'2021-10-29T16:59:48.183346+02'
5379,'7',13.8,'2021-10-29T17:20:25.992275+02'
5380,'7',13.7,'2021-10-29T17:41:23.684928+02'
5381,'7',13.6,'2021-10-29T18:04:04.972505+02'
5382,'7',13.5,'2021-10-29T18:25:51.687391+02'
5383,'7',13.4,'2021-10-29T18:46:56.174052+02'
5384,'7',13.5,'2021-10-29T19:07:53.367337+02'
5385,'7',13.2,'2021-10-29T19:28:11.466656+02'
5386,'7',13.1,'2021-10-29T19:50:04.176852+02'
5387,'7',13.0,'2021-10-29T20:11:37.936754+02'
5388,'7',12.9,'2021-10-29T20:32:36.603143+02'
5389,'7',12.7,'2021-10-29T20:53:25.007858+02'
5390,'7',12.5,'2021-10-29T21:14:37.789197+02'
5391,'7',12.4,'2021-10-29T21:35:45.222779+02'
5392,'7',12.3,'2021-10-29T21:57:51.087281+02'
5393,'7',12.1,'2021-10-29T22:19:12.018163+02'
5394,'7',11.9,'2021-10-29T22:41:37.25198+02'
5395,'7',11.7,'2021-10-29T23:03:21.856409+02'
5396,'7',11.6,'2021-10-29T23:25:27.186611+02'
5397,'7',11.4,'2021-10-29T23:47:11.434996+02'
5398,'7',11.4,'2021-10-30T00:08:51.503241+02'
5399,'7',11.2,'2021-10-30T00:29:57.543833+02'
5400,'7',11.2,'2021-10-30T00:51:00.990737+02'
5401,'7',11.1,'2021-10-30T01:13:13.620922+02'
5402,'7',11.1,'2021-10-30T01:34:10.98148+02'
5403,'7',10.9,'2021-10-30T01:56:32.298142+02'
5404,'7',10.9,'2021-10-30T02:18:19.670463+02'
5405,'7',10.9,'2021-10-30T02:40:42.129252+02'
5406,'7',10.9,'2021-10-30T03:01:59.420038+02'
5407,'7',11.0,'2021-10-30T03:22:48.398637+02'
5408,'7',11.2,'2021-10-30T03:44:46.841561+02'
5409,'7',11.2,'2021-10-30T04:05:39.716454+02'
5410,'7',11.3,'2021-10-30T04:27:34.738324+02'
5411,'7',11.5,'2021-10-30T04:49:28.813043+02'
5412,'7',11.7,'2021-10-30T05:11:26.934696+02'
5413,'7',11.8,'2021-10-30T05:33:16.794729+02'
5414,'7',11.8,'2021-10-30T05:55:36.600771+02'
5415,'7',11.9,'2021-10-30T06:17:16.977507+02'
5416,'7',11.9,'2021-10-30T06:40:12.037457+02'
5417,'7',11.9,'2021-10-30T07:02:10.26286+02'
5418,'7',11.9,'2021-10-30T07:23:33.294632+02'
5419,'7',12.0,'2021-10-30T07:44:38.470111+02'
5420,'7',11.9,'2021-10-30T08:05:31.28988+02'
5421,'7',12.0,'2021-10-30T08:26:45.990809+02'
5422,'7',12.1,'2021-10-30T08:47:39.536416+02'
5423,'7',11.9,'2021-10-30T09:09:40.437953+02'
5424,'7',11.9,'2021-10-30T09:31:01.263387+02'
5425,'7',12.1,'2021-10-30T09:52:44.939253+02'
5426,'7',12.1,'2021-10-30T10:13:46.885708+02'
5427,'7',12.1,'2021-10-30T10:35:16.526094+02'
5428,'7',12.3,'2021-10-30T10:56:21.864853+02'
5429,'7',12.4,'2021-10-30T11:19:15.722046+02'
5430,'7',12.6,'2021-10-30T11:41:09.854071+02'
5431,'7',12.8,'2021-10-30T12:04:17.689863+02'
5432,'7',12.8,'2021-10-30T12:26:14.160236+02'
5433,'7',12.9,'2021-10-30T12:47:36.899826+02'
5434,'7',12.9,'2021-10-30T13:08:33.16329+02'
5435,'7',12.8,'2021-10-30T13:30:15.026701+02'
5436,'7',12.8,'2021-10-30T13:51:59.828546+02'
5437,'7',12.8,'2021-10-30T14:13:54.894277+02'
5438,'7',12.9,'2021-10-30T14:35:30.442124+02'
5439,'7',13.2,'2021-10-30T14:56:59.439632+02'
5440,'7',13.2,'2021-10-30T15:17:57.435623+02'
5441,'7',13.0,'2021-10-30T15:40:11.671906+02'
5442,'7',13.0,'2021-10-30T16:02:29.061915+02'
5443,'7',12.9,'2021-10-30T16:25:14.756677+02'
5444,'7',13.0,'2021-10-30T16:46:31.501631+02'
5445,'7',13.0,'2021-10-30T17:07:28.19154+02'
5446,'7',13.0,'2021-10-30T17:28:22.322733+02'
5447,'7',13.1,'2021-10-30T17:50:23.52923+02'
5448,'7',12.8,'2021-10-30T18:12:29.643052+02'
5449,'7',12.5,'2021-10-30T18:33:41.244336+02'
5450,'7',12.3,'2021-10-30T18:55:12.33846+02'
5451,'7',12.0,'2021-10-30T19:17:48.410396+02'
5452,'7',11.8,'2021-10-30T19:40:10.88423+02'
5453,'7',11.6,'2021-10-30T20:02:04.480979+02'
5454,'7',11.6,'2021-10-30T20:23:20.73554+02'
5455,'7',11.5,'2021-10-30T20:46:12.882762+02'
5456,'7',11.4,'2021-10-30T21:08:01.451589+02'
5457,'7',11.4,'2021-10-30T21:31:26.268591+02'
5458,'7',11.3,'2021-10-30T21:53:22.822656+02'
5459,'7',11.2,'2021-10-30T22:15:25.362933+02'
5460,'7',11.2,'2021-10-30T22:36:49.838868+02'
5461,'7',11.0,'2021-10-30T22:57:46.45163+02'
5462,'7',11.0,'2021-10-30T23:19:06.842186+02'
5463,'7',11.0,'2021-10-30T23:40:54.083849+02'
5464,'7',10.9,'2021-10-31T00:01:46.706026+02'
5465,'7',11.0,'2021-10-31T00:23:05.586586+02'
5466,'7',10.8,'2021-10-31T00:44:39.234185+02'
5467,'7',10.8,'2021-10-31T01:05:33.139196+02'
5468,'7',10.6,'2021-10-31T01:27:40.978091+02'
5469,'7',10.4,'2021-10-31T01:48:31.18702+02'
5470,'7',10.2,'2021-10-31T02:09:53.558126+02'
5471,'7',10.1,'2021-10-31T02:31:50.728469+02'
5472,'7',9.9,'2021-10-31T02:53:01.849468+02'
5473,'7',9.7,'2021-10-31T03:03:41.208112+01'
5474,'7',9.6,'2021-10-31T03:26:11.107469+01'
